goods_code_6,Description_6,indent,CODE_2,CODE_4,CODE_6,CODE_8,CODE_10,CODE_14
4008210000 10,Of non-cellular rubber,"- ",40,08,21,00,00,10
4008210000 80,"Plates, sheets and strip","- - ",40,08,21,00,00,80
4008290000 80,Other,"- - ",40,08,29,00,00,80
4009110000 10,Not reinforced or otherwise combined with other materials,"- ",40,09,11,00,00,10
4009110000 80,Without fittings,"- - ",40,09,11,00,00,80
4009120000 80,With fittings,"- - ",40,09,12,00,00,80
4009210000 10,Reinforced or otherwise combined only with metal,"- ",40,09,21,00,00,10
4009210000 80,Without fittings,"- - ",40,09,21,00,00,80
4009220000 80,With fittings,"- - ",40,09,22,00,00,80
4009310000 10,Reinforced or otherwise combined only with textile materials,"- ",40,09,31,00,00,10
4009310000 80,Without fittings,"- - ",40,09,31,00,00,80
4009320000 80,With fittings,"- - ",40,09,32,00,00,80
4009410000 10,Reinforced or otherwise combined with other materials,"- ",40,09,41,00,00,10
4009410000 80,Without fittings,"- - ",40,09,41,00,00,80
4009420000 80,With fittings,"- - ",40,09,42,00,00,80
4010110000 10,Conveyor belts or belting,"- ",40,10,11,00,00,10
4010110000 80,Reinforced only with metal,"- - ",40,10,11,00,00,80
4010120000 80,Reinforced only with textile materials,"- - ",40,10,12,00,00,80
4010190000 80,Other,"- - ",40,10,19,00,00,80
4010310000 10,Transmission belts or belting,"- ",40,10,31,00,00,10
4010310000 80,"Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 60|cm but not exceeding 180|cm","- - ",40,10,31,00,00,80
4010320000 80,"Endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 60|cm but not exceeding 180|cm","- - ",40,10,32,00,00,80
4010330000 80,"Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 180|cm but not exceeding 240|cm","- - ",40,10,33,00,00,80
4010340000 80,"Endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 180|cm but not exceeding 240|cm","- - ",40,10,34,00,00,80
4010350000 80,"Endless synchronous belts, of an outside circumference exceeding 60|cm but not exceeding 150|cm","- - ",40,10,35,00,00,80
4010360000 80,"Endless synchronous belts, of an outside circumference exceeding 150|cm but not exceeding 198|cm","- - ",40,10,36,00,00,80
4010390000 80,Other,"- - ",40,10,39,00,00,80
4011100000 80,Of a kind used on motor cars (including station wagons and racing cars),"- ",40,11,10,00,00,80
4011200000 80,Of a kind used on buses or lorries,"- ",40,11,20,00,00,80
4011300000 80,Of a kind used on aircraft,"- ",40,11,30,00,00,80
4011400000 80,Of a kind used on motorcycles,"- ",40,11,40,00,00,80
4011500000 80,Of a kind used on bicycles,"- ",40,11,50,00,00,80
4011700000 80,Of a kind used on agricultural or forestry vehicles and machines,"- ",40,11,70,00,00,80
4011800000 80,"Of a kind used on construction, mining or industrial handling vehicles and machines","- ",40,11,80,00,00,80
4011900000 80,Other,"- ",40,11,90,00,00,80
4012110000 10,Retreaded tyres,"- ",40,12,11,00,00,10
4012110000 80,Of a kind used on motor cars (including station wagons and racing cars),"- - ",40,12,11,00,00,80
4012120000 80,Of a kind used on buses or lorries,"- - ",40,12,12,00,00,80
4012130000 80,Of a kind used on aircraft,"- - ",40,12,13,00,00,80
4012190000 80,Other,"- - ",40,12,19,00,00,80
4012200000 80,Used pneumatic tyres,"- ",40,12,20,00,00,80
4012900000 80,Other,"- ",40,12,90,00,00,80
4013100000 80,"Of a kind used on motor cars (including station wagons and racing cars), buses or lorries","- ",40,13,10,00,00,80
4013200000 80,Of a kind used on bicycles,"- ",40,13,20,00,00,80
4013900000 80,Other,"- ",40,13,90,00,00,80
4014100000 80,Sheath contraceptives,"- ",40,14,10,00,00,80
4014900000 80,Other,"- ",40,14,90,00,00,80
4015110000 10,"Gloves, mittens and mitts","- ",40,15,11,00,00,10
4015110000 80,Surgical,"- - ",40,15,11,00,00,80
4015190000 80,Other,"- - ",40,15,19,00,00,80
4015900000 80,Other,"- ",40,15,90,00,00,80
4016100000 80,Of cellular rubber,"- ",40,16,10,00,00,80
4016910000 10,Other,"- ",40,16,91,00,00,10
4016910000 80,Floor coverings and mats,"- - ",40,16,91,00,00,80
4016920000 80,Erasers,"- - ",40,16,92,00,00,80
4016930000 80,"Gaskets, washers and other seals","- - ",40,16,93,00,00,80
4016940000 80,"Boat or dock fenders, whether or not inflatable","- - ",40,16,94,00,00,80
4016950000 80,Other inflatable articles,"- - ",40,16,95,00,00,80
4016990000 80,Other,"- - ",40,16,99,00,00,80
4101200000 80,"Whole hides and skins, unsplit, of a weight per skin not exceeding 8|kg when simply dried, 10|kg when dry-salted, or 16|kg when fresh, wet-salted or otherwise preserved","- ",41,01,20,00,00,80
4101500000 80,"Whole hides and skins, of a weight exceeding 16|kg","- ",41,01,50,00,00,80
4101900000 80,"Other, including butts, bends and bellies","- ",41,01,90,00,00,80
4102100000 80,With wool on,"- ",41,02,10,00,00,80
4102210000 10,Without wool on,"- ",41,02,21,00,00,10
4102210000 80,Pickled,"- - ",41,02,21,00,00,80
4102290000 80,Other,"- - ",41,02,29,00,00,80
4103200000 80,Of reptiles,"- ",41,03,20,00,00,80
4103300000 80,Of swine,"- ",41,03,30,00,00,80
4103900000 80,Other,"- ",41,03,90,00,00,80
4104110000 10,In the wet state (including wet-blue),"- ",41,04,11,00,00,10
4104110000 80,"Full grains, unsplit; grain splits","- - ",41,04,11,00,00,80
4104190000 80,Other,"- - ",41,04,19,00,00,80
4104410000 10,In the dry state (crust),"- ",41,04,41,00,00,10
4104410000 80,"Full grains, unsplit; grain splits","- - ",41,04,41,00,00,80
4104490000 80,Other,"- - ",41,04,49,00,00,80
4105100000 80,In the wet state (including wet-blue),"- ",41,05,10,00,00,80
4105300000 80,In the dry state (crust),"- ",41,05,30,00,00,80
4106210000 10,Of goats or kids,"- ",41,06,21,00,00,10
4106210000 80,In the wet state (including wet-blue),"- - ",41,06,21,00,00,80
4106220000 80,In the dry state (crust),"- - ",41,06,22,00,00,80
4106310000 10,Of swine,"- ",41,06,31,00,00,10
4106310000 80,In the wet state (including wet-blue),"- - ",41,06,31,00,00,80
4106320000 80,In the dry state (crust),"- - ",41,06,32,00,00,80
4106400000 80,Of reptiles,"- ",41,06,40,00,00,80
4106910000 10,Other,"- ",41,06,91,00,00,10
4106910000 80,In the wet state (including wet-blue),"- - ",41,06,91,00,00,80
4106920000 80,In the dry state (crust),"- - ",41,06,92,00,00,80
4107110000 10,Whole hides and skins,"- ",41,07,11,00,00,10
4107110000 80,"Full grains, unsplit","- - ",41,07,11,00,00,80
4107120000 80,Grain splits,"- - ",41,07,12,00,00,80
4107190000 80,Other,"- - ",41,07,19,00,00,80
4107910000 10,"Other, including sides","- ",41,07,91,00,00,10
4107910000 80,"Full grains, unsplit","- - ",41,07,91,00,00,80
4107920000 80,Grain splits,"- - ",41,07,92,00,00,80
4107990000 80,Other,"- - ",41,07,99,00,00,80
4113100000 80,Of goats or kids,"- ",41,13,10,00,00,80
4113200000 80,Of swine,"- ",41,13,20,00,00,80
4113300000 80,Of reptiles,"- ",41,13,30,00,00,80
4113900000 80,Other,"- ",41,13,90,00,00,80
4114100000 80,Chamois (including combination chamois) leather,"- ",41,14,10,00,00,80
4114200000 80,Patent leather and patent laminated leather; metallised leather,"- ",41,14,20,00,00,80
4115100000 80,"Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether or not in rolls","- ",41,15,10,00,00,80
4115200000 80,"Parings and other waste of leather or of composition leather, not suitable for the manufacture of leather articles; leather dust, powder and flour","- ",41,15,20,00,00,80
7318160000 80,Nuts,"- - ",73,18,16,00,00,80
7318190000 80,Other,"- - ",73,18,19,00,00,80
7318210000 10,Non-threaded articles,"- ",73,18,21,00,00,10
7318210000 80,Spring washers and other lock washers,"- - ",73,18,21,00,00,80
7318220000 80,Other washers,"- - ",73,18,22,00,00,80
7318230000 80,Rivets,"- - ",73,18,23,00,00,80
7318240000 80,Cotters and cotter pins,"- - ",73,18,24,00,00,80
7318290000 80,Other,"- - ",73,18,29,00,00,80
7319400000 80,Safety pins and other pins,"- ",73,19,40,00,00,80
7319900000 80,Other,"- ",73,19,90,00,00,80
7320100000 80,Leaf-springs and leaves therefor,"- ",73,20,10,00,00,80
7320200000 80,Helical springs,"- ",73,20,20,00,00,80
7320900000 80,Other,"- ",73,20,90,00,00,80
7321110000 10,Cooking appliances and plate warmers,"- ",73,21,11,00,00,10
7321110000 80,For gas fuel or for both gas and other fuels,"- - ",73,21,11,00,00,80
7321120000 80,For liquid fuel,"- - ",73,21,12,00,00,80
7321190000 80,"Other, including appliances for solid fuel","- - ",73,21,19,00,00,80
7321810000 10,Other appliances,"- ",73,21,81,00,00,10
7321810000 80,For gas fuel or for both gas and other fuels,"- - ",73,21,81,00,00,80
7321820000 80,For liquid fuel,"- - ",73,21,82,00,00,80
7321890000 80,"Other, including appliances for solid fuel","- - ",73,21,89,00,00,80
7321900000 80,Parts,"- ",73,21,90,00,00,80
7322110000 10,Radiators and parts thereof,"- ",73,22,11,00,00,10
7322110000 80,Of cast iron,"- - ",73,22,11,00,00,80
7322190000 80,Other,"- - ",73,22,19,00,00,80
7322900000 80,Other,"- ",73,22,90,00,00,80
7323100000 80,"Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like","- ",73,23,10,00,00,80
7323910000 10,Other,"- ",73,23,91,00,00,10
7323910000 80,"Of cast iron, not enamelled","- - ",73,23,91,00,00,80
7323920000 80,"Of cast iron, enamelled","- - ",73,23,92,00,00,80
7323930000 80,Of stainless steel,"- - ",73,23,93,00,00,80
7323940000 80,"Of iron (other than cast iron) or steel, enamelled","- - ",73,23,94,00,00,80
7323990000 80,Other,"- - ",73,23,99,00,00,80
7324100000 80,"Sinks and washbasins, of stainless steel","- ",73,24,10,00,00,80
7324210000 10,Baths,"- ",73,24,21,00,00,10
7324210000 80,"Of cast iron, whether or not enamelled","- - ",73,24,21,00,00,80
7324290000 80,Other,"- - ",73,24,29,00,00,80
7324900000 80,"Other, including parts","- ",73,24,90,00,00,80
7325100000 80,Of non-malleable cast iron,"- ",73,25,10,00,00,80
7325910000 10,Other,"- ",73,25,91,00,00,10
7325910000 80,Grinding balls and similar articles for mills,"- - ",73,25,91,00,00,80
7325990000 80,Other,"- - ",73,25,99,00,00,80
7326110000 10,"Forged or stamped, but not further worked","- ",73,26,11,00,00,10
7326110000 80,Grinding balls and similar articles for mills,"- - ",73,26,11,00,00,80
7326190000 80,Other,"- - ",73,26,19,00,00,80
7326200000 80,Articles of iron or steel wire,"- ",73,26,20,00,00,80
7326900000 80,Other,"- ",73,26,90,00,00,80
7403110000 10,Refined copper,"- ",74,03,11,00,00,10
7403110000 80,Cathodes and sections of cathodes,"- - ",74,03,11,00,00,80
7403120000 80,Wire-bars,"- - ",74,03,12,00,00,80
7403130000 80,Billets,"- - ",74,03,13,00,00,80
7403190000 80,Other,"- - ",74,03,19,00,00,80
7403210000 10,Copper alloys,"- ",74,03,21,00,00,10
7403210000 80,Copper-zinc base alloys (brass),"- - ",74,03,21,00,00,80
7403220000 80,Copper-tin base alloys (bronze),"- - ",74,03,22,00,00,80
7403290000 80,Other copper alloys (other than master alloys of heading|7405),"- - ",74,03,29,00,00,80
7406100000 80,Powders of non-lamellar structure,"- ",74,06,10,00,00,80
7406200000 80,Powders of lamellar structure; flakes,"- ",74,06,20,00,00,80
7407100000 80,Of refined copper,"- ",74,07,10,00,00,80
7407210000 10,Of copper alloys,"- ",74,07,21,00,00,10
7407210000 80,Of copper-zinc base alloys (brass),"- - ",74,07,21,00,00,80
7407290000 80,Other,"- - ",74,07,29,00,00,80
7408110000 10,Of refined copper,"- ",74,08,11,00,00,10
7408110000 80,Of which the maximum cross-sectional dimension exceeds 6|mm,"- - ",74,08,11,00,00,80
7408190000 80,Other,"- - ",74,08,19,00,00,80
7408210000 10,Of copper alloys,"- ",74,08,21,00,00,10
7408210000 80,Of copper-zinc base alloys (brass),"- - ",74,08,21,00,00,80
7408220000 80,Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver),"- - ",74,08,22,00,00,80
7408290000 80,Other,"- - ",74,08,29,00,00,80
7409110000 10,Of refined copper,"- ",74,09,11,00,00,10
7409110000 80,In coils,"- - ",74,09,11,00,00,80
7409190000 80,Other,"- - ",74,09,19,00,00,80
7418200000 80,Sanitary ware and parts thereof,"- ",74,18,20,00,00,80
7419100000 80,Chain and parts thereof,"- ",74,19,10,00,00,80
7409210000 10,Of copper-zinc base alloys (brass),"- ",74,09,21,00,00,10
7409210000 80,In coils,"- - ",74,09,21,00,00,80
7409290000 80,Other,"- - ",74,09,29,00,00,80
7409310000 10,Of copper-tin base alloys (bronze),"- ",74,09,31,00,00,10
7409310000 80,In coils,"- - ",74,09,31,00,00,80
7409390000 80,Other,"- - ",74,09,39,00,00,80
7409400000 80,Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver),"- ",74,09,40,00,00,80
7409900000 80,Of other copper alloys,"- ",74,09,90,00,00,80
7410110000 10,Not backed,"- ",74,10,11,00,00,10
7410110000 80,Of refined copper,"- - ",74,10,11,00,00,80
8481400000 80,Safety or relief valves,"- ",84,81,40,00,00,80
8481800000 80,Other appliances,"- ",84,81,80,00,00,80
8481900000 80,Parts,"- ",84,81,90,00,00,80
8482100000 80,Ball bearings,"- ",84,82,10,00,00,80
8482200000 80,"Tapered roller bearings, including cone and tapered roller assemblies","- ",84,82,20,00,00,80
8482300000 80,Spherical roller bearings,"- ",84,82,30,00,00,80
8482400000 80,Needle roller bearings,"- ",84,82,40,00,00,80
8482500000 80,Other cylindrical roller bearings,"- ",84,82,50,00,00,80
8482800000 80,"Other, including combined ball/roller bearings","- ",84,82,80,00,00,80
8482910000 10,Parts,"- ",84,82,91,00,00,10
8482910000 80,"Balls, needles and rollers","- - ",84,82,91,00,00,80
8482990000 80,Other,"- - ",84,82,99,00,00,80
8483100000 80,Transmission shafts (including cam shafts and crank shafts) and cranks,"- ",84,83,10,00,00,80
8483200000 80,"Bearing housings, incorporating ball or roller bearings","- ",84,83,20,00,00,80
8483300000 80,"Bearing housings, not incorporating ball or roller bearings; plain shaft bearings","- ",84,83,30,00,00,80
8483400000 80,"Gears and gearing, other than toothed wheels, chain sprockets and other transmission elements presented separately; ball or roller screws; gear boxes and other speed changers, including torque converters","- ",84,83,40,00,00,80
8484900000 80,Other,"- ",84,84,90,00,00,80
8483500000 80,"Flywheels and pulleys, including pulley blocks","- ",84,83,50,00,00,80
8483600000 80,Clutches and shaft couplings (including universal joints),"- ",84,83,60,00,00,80
8483900000 80,"Toothed wheels, chain sprockets and other transmission elements presented separately; parts","- ",84,83,90,00,00,80
8484100000 80,Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal,"- ",84,84,10,00,00,80
8484200000 80,Mechanical seals,"- ",84,84,20,00,00,80
8486100000 80,Machines and apparatus for the manufacture of boules or wafers,"- ",84,86,10,00,00,80
8486200000 80,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,"- ",84,86,20,00,00,80
8486300000 80,Machines and apparatus for the manufacture of flat panel displays,"- ",84,86,30,00,00,80
8486400000 80,Machines and apparatus specified in note|9(C) to this chapter,"- ",84,86,40,00,00,80
8486900000 80,Parts and accessories,"- ",84,86,90,00,00,80
8487100000 80,Ships' or boats' propellers and blades therefor,"- ",84,87,10,00,00,80
8487900000 80,Other,"- ",84,87,90,00,00,80
8501100000 80,"Motors of an output not exceeding 37,5|W","- ",85,01,10,00,00,80
4202110000 10,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar containers","- ",42,02,11,00,00,10
4202110000 80,With outer surface of leather or of composition leather,"- - ",42,02,11,00,00,80
4202120000 80,With outer surface of plastics or of textile materials,"- - ",42,02,12,00,00,80
4202190000 80,Other,"- - ",42,02,19,00,00,80
4202210000 10,"Handbags, whether or not with shoulder strap, including those without handle","- ",42,02,21,00,00,10
4202210000 80,With outer surface of leather or of composition leather,"- - ",42,02,21,00,00,80
4202220000 80,With outer surface of sheeting of plastics or of textile materials,"- - ",42,02,22,00,00,80
4202290000 80,Other,"- - ",42,02,29,00,00,80
4202310000 10,Articles of a kind normally carried in the pocket or in the handbag,"- ",42,02,31,00,00,10
4202310000 80,With outer surface of leather or of composition leather,"- - ",42,02,31,00,00,80
4202320000 80,With outer surface of sheeting of plastics or of textile materials,"- - ",42,02,32,00,00,80
4202390000 80,Other,"- - ",42,02,39,00,00,80
4202910000 10,Other,"- ",42,02,91,00,00,10
4202910000 80,With outer surface of leather or of composition leather,"- - ",42,02,91,00,00,80
4202920000 80,With outer surface of sheeting of plastics or of textile materials,"- - ",42,02,92,00,00,80
4202990000 80,Other,"- - ",42,02,99,00,00,80
4203100000 80,Articles of apparel,"- ",42,03,10,00,00,80
4203210000 10,"Gloves, mittens and mitts","- ",42,03,21,00,00,10
4203210000 80,Specially designed for use in sports,"- - ",42,03,21,00,00,80
4203290000 80,Other,"- - ",42,03,29,00,00,80
4203300000 80,Belts and bandoliers,"- ",42,03,30,00,00,80
4203400000 80,Other clothing accessories,"- ",42,03,40,00,00,80
4301100000 80,"Of mink, whole, with or without head, tail or paws","- ",43,01,10,00,00,80
4301300000 80,"Of lamb, the following: Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb, whole, with or without head, tail or paws","- ",43,01,30,00,00,80
4301600000 80,"Of fox, whole, with or without head, tail or paws","- ",43,01,60,00,00,80
4301800000 80,"Other furskins, whole, with or without head, tail or paws","- ",43,01,80,00,00,80
4301900000 80,"Heads, tails, paws and other pieces or cuttings, suitable for furriers' use","- ",43,01,90,00,00,80
